"","y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"1",-0.560475646552213,-0.995798724851333,-0.511603722189581,-0.150307477864079,0.19654977656002,-0.494173879373619,-0.699228106144098,-1.61803670297697,0.511000395297378,1.93157594123468,2.37072522047599,0.267790437180746,-0.150629960444101,-1.41006994015072,-0.910061169987262,-1.35384886742554,-1.09217503496728,0.716672136459729,0.278222422366323,2.02791086269836,-0.83629674036296
"2",-0.23017748948328,-1.03995504376619,0.236937879127631,-0.327757132786462,0.650113188667264,1.12759346616907,0.996451529666396,0.379181152233395,1.80799277841515,-0.616474652092026,-0.166811957051551,-0.399360881921485,0.800940558387889,-1.72126496974681,0.280662667558854,-0.579377251833745,-1.33754185485004,-0.283501470326998,-1.60253773352533,-1.49474970068853,-0.220572993028462
"3",1.55870831414912,-0.0179802405766626,-0.541589171621698,-1.44816529018399,0.671004187901994,-1.14694954858439,-0.69274535356833,1.90225048050644,-1.70261496033122,-0.562567479099863,0.926961395348714,0.27688382469893,-1.18671784824664,0.665444916759445,-1.03567039657968,-0.861044197551661,1.10924196769037,-1.13546369605092,-0.320899532681085,-1.57294916132995,-2.10351476722394
"4",0.070508391424576,-0.132175132856735,1.21922764704307,-0.697284584551622,-1.28415776513223,1.48101859708601,-0.103483046838697,0.601874266947382,0.287448758850646,-0.989963124982774,-0.568151747750955,-1.23367340708577,0.430636363736109,-0.430806717748039,0.273048743671169,0.972678342465014,0.810701492003917,-0.632816610132082,-1.22611414886788,-0.300212282309103,-1.66780754302265
"5",0.129287735160946,-2.54934277475043,0.174135875106149,2.59849023212988,-2.02610958278953,0.916191212458402,0.603866064318714,1.73234970040474,-0.269114155008503,2.73122759641428,0.225090080591701,0.75357491871566,0.216747094443226,-0.329038718826338,0.537798149646025,0.619145771295814,-0.875981344328801,1.3511612455984,-0.776657578754613,-0.764373488581798,-1.09796285797301
"6",1.71506498688328,1.04057345571938,-0.615268316096478,-0.0374150136340493,2.20532606437083,0.335131017104748,-0.608044983359464,-0.14686955337995,-0.379524721361516,-0.721666216835527,1.13198590550899,0.289261020656838,0.961292345517448,1.56330946569212,0.500393176459709,1.38544567240945,0.207094332368276,-1.96784648453447,0.0877763553105377,-1.1161571217615,-1.66562120622148
"7",0.460916205989202,0.24972573598519,-1.80689296408533,0.91349189044332,0.231389929911167,0.57467532847443,0.0848661205199916,-0.272868241427588,-0.694381543701603,1.33350492080387,1.38048153537304,0.675136077100762,-1.55656431030924,-2.59587353465405,1.87729040437169,-1.48727036997846,-0.296095927147791,0.690127318138919,-0.45071046039773,2.58654646009518,-0.0495006289225223
"8",-1.26506123460653,2.41620737314833,-0.643681105896039,-0.184526498264729,0.375642260184807,0.203619661886632,1.57799019874749,1.14748961195064,-0.193542723789515,-1.2200080568157,-0.232803414225492,-0.775135103508584,0.544843926460806,-0.942469684661196,-0.546623630763912,0.639192676088846,0.823779940503078,1.1774054428478,0.316111330536178,-0.942218562666475,1.55930292624619
"9",-0.686852851893526,0.685198238051097,2.04601885213282,0.609824296161446,-1.1929685182981,-0.447041192021587,-0.463653743705612,0.505399670062373,0.936893991814893,1.40177629587353,-1.60064332725513,-1.0098992344292,0.327768822410872,-0.0516215156808825,0.208316112481015,0.374734872711839,-0.630792272131494,1.16011302564375,2.40606817734118,1.1948731280978,-0.404623940044833
"10",-0.445661970099958,-0.446959308961992,-0.560762421131065,-0.0527268089879745,1.13254984181008,-0.343525927555419,-1.15852700589699,0.801037474987433,-0.822071099619348,0.332223376591772,-0.298369177065937,-1.63655876306266,-0.488809232804017,0.638954546096488,-0.646145901574886,0.370187867392622,-1.03831522889182,0.635575140829705,1.30812689665788,1.42716598195669,0.786026099708348
"11",1.22408179743946,2.7973911469581,-0.835999305852858,1.36392195568146,1.83947679495165,-0.60383579647081,0.723685640977932,-0.135261291562419,-0.310246581174978,-0.818473974431801,-0.275624083392323,-0.597320774650209,0.124061212674077,1.02914233944032,0.421790236643586,0.631771098256187,1.64848053645928,-1.59615198411681,-1.03779129539351,-0.478742111330258,0.739129162480566
"12",0.359813827057364,2.83222602391551,0.652947502777847,-0.503633417134383,1.5278701045484,1.23867251847222,-0.784540661183284,-0.047630325325921,0.42116032139351,0.307817188760134,-0.0303255731712796,-0.825307644524054,-0.373938119775673,1.38098237920341,0.0386972905212245,-1.51060638460999,0.434632225581985,-0.163100883643463,1.0399673079781,0.641961016014358,1.03710539102769
"13",0.400771450594052,-1.21871181629018,0.441293124842934,-1.7090601686817,-2.02362702275776,0.599492053306319,-0.268400025520266,0.250102680449516,0.452656407369059,1.13365063401996,1.08934602068742,0.106474515557641,1.66964674817633,0.253639998558237,-0.325940455008396,0.573412811007648,0.134051808570405,-1.44324021265801,-0.0917519081899008,-1.7010484348607,-1.13370942312043
"14",0.11068271594512,0.469031955955424,0.751629056591275,0.898549683127699,-1.04050799863329,-0.108733757596266,0.507799265824037,0.0435543649321396,1.74838156505926,0.932778906368962,-1.00542176024774,-0.217414375574229,0.304418251135568,0.564873924689296,1.92729657309301,-0.187477986011177,1.5393141276273,-0.631247703551547,-0.073077259312223,-0.403866131143785,-1.20530981417015
"15",-0.555841134754075,-0.21124691863215,-0.277975085155337,-0.237734026494317,0.09779160179052,-1.13885696475289,0.461331003901638,0.79144564883068,-0.300061535539994,0.224101310094798,-1.63253625507862,0.49246276734501,-0.129661250884983,0.567841189726443,-1.28063712697593,0.160333504261082,-0.447468477034871,0.158378344138519,0.460347006488918,-0.552259228917039,1.66870572010876
"16",1.78691313680308,0.187051146554012,1.12265421625967,1.46340758053025,0.696840799385693,0.319855338558353,1.17944958556405,-0.367948182290832,-0.176532717527334,-0.417810000420847,0.77354244519438,0.605719058942465,-0.0614056054424501,1.2830282417643,-0.849554275308674,-0.376124270322569,0.665779047039272,0.356961698560736,-0.355176913763481,0.49038696166971,1.53615793295155
"17",0.497850478229239,0.227542728568814,-1.17260886019801,0.124378266479307,-0.5438885166101,-1.0065481340292,-0.67939633341417,-0.920185436988979,-1.78202377273323,-1.65033133574558,-0.0282083227394901,0.00745278383487472,-0.604183705656452,0.147752798538407,-1.04706256042671,0.723492227593343,-0.822972408932445,1.18065536819851,-0.386784191464069,1.41126614572136,-0.0969333547053886
"18",-1.96661715662964,-1.26190046286905,-0.048876767973659,1.45374084383311,-0.858549301944023,-0.851612042829978,-0.318611569966249,1.4795855372078,1.31201547479091,-0.979387905516037,0.356261089792291,0.731433020343089,0.269262247626327,0.524539167207897,2.1004823645706,0.960404032785513,-0.467313227602879,0.0950198921459256,-0.606660438660325,-1.36984770545162,0.132773689240468
"19",0.701355901563686,0.285589580242562,-0.704140337217957,0.350226959507424,0.229785936335843,2.03878604469939,-0.658019293864502,-0.7378562051922,0.730840343306823,-1.10782537474745,-1.32699311672804,1.31702094116468,-0.96858313337448,0.019613450294547,0.285218528763316,-0.205747355411774,1.41015783662107,-0.0553698695640779,0.159619133370559,1.48225269049809,-0.526240658735812
"20",-0.472791407727934,1.7492473631418,0.680758638017183,-0.349025479659772,-0.942643151607528,-1.39598222358437,-0.162615980275628,0.288344272967324,0.992333739146852,0.610910498640866,-0.704537495814,0.616626397015683,0.190657518428592,0.585404404617625,0.791185213924314,0.2561612518858,-0.801738675504413,-0.154673086412954,-1.02127091722836,1.8055621150251,-1.2642771579434
"21",-1.06782370598685,-0.164090004134803,0.130006761402136,0.725598607819829,2.04350430210435,-0.882994997402491,1.98934911973313,-1.86080985001404,-0.999500054025023,-0.427799008498503,-0.220218526282562,0.994443039431021,-1.86597326098004,0.985036967135534,0.905671114439797,1.63857111050823,0.573845213334819,-0.0446659771496857,0.760567769291127,-0.31206446068215,0.785251553030444
"22",-0.217974914658295,-0.162926710698454,1.10970808177014,-0.459238429621469,-1.82549539989984,-0.580806129900227,-0.0610519410969586,-0.643701923640257,1.52370789097861,0.493082448235863,2.09328765920526,1.47529893738686,-0.291141880810867,-0.00369233694602668,-0.270472688559692,-2.12369731348779,-0.941405986274529,-1.03094555703188,0.721173646444034,-1.56761797682969,-1.4886792367079
"23",-1.02600444830724,1.39857200633747,2.05850086898135,1.68475923125394,0.508792207400114,-0.595755686765138,-0.0278099839182587,2.42138011444996,-0.693509176823944,0.770204909163766,1.7304749495467,0.339493889388284,1.10530977677517,-0.581377376699713,-0.467239668302704,0.0877846396445426,0.969487151612596,-2.20710070683711,0.00451261230457885,0.54510481006362,-0.424456920528918
"24",-0.72889122929114,0.898396240682948,0.140655531724984,0.146584016803509,-1.99632720673016,-1.12552538199284,0.511525893301122,0.0914724162507986,1.50826341076935,0.885916485284128,0.0358135490592385,-0.0442079900591391,-0.408348810733532,-1.08314229565257,0.43812721051169,1.7705929739088,0.538828275113854,-1.54757441672894,0.521062541339888,0.102749178988086,-1.36683310137174
"25",-0.625039267849257,-1.64849481838129,-0.534616652198382,-2.02985709292959,-0.494322917187916,-0.187725488793352,-1.21675338327355,0.81644111260158,-0.0390817340298,1.83770151297992,1.06492992191758,0.52761755399525,0.66964530986992,-1.25845266090089,1.27822559707972,-0.399193233048252,-1.74700386193617,0.870084256857824,-0.0835166376157386,-0.790815711621128,0.808757744214453
"26",-1.68669331074241,0.228556973262187,-0.823516726518704,-0.472170080106029,1.48433728415762,-1.0380420431511,0.953601027080163,0.543143182334588,0.577906574128332,-0.402359265957749,-0.56778169799989,0.469960397697178,2.06528923788075,-1.12422706500934,-2.50323629842445,-0.816086499784593,-1.64241220440571,1.88545643130557,0.645753486090038,1.89059573142579,-1.8581856738434
